sku,category,description,unit,unit_price,currency,source,updated_at,tags
MAT-TUBO-3-4X19-PVC-SDR-26,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo ¾""x19' PVC SDR-26",UND,80.51,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo ¾""x19' PVC SDR-26 TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 3⁄4""x19' PVC SDR-26 TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-1X19-PVC-SDR-26,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 1""x19' PVC SDR-26",UND,122.88,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 1""x19' PVC SDR-26 TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 1""x19' PVC SDR-26 TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-1-1-2X19-PVC-SDR-26,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 1-½""x19' PVC SDR-26",UND,300.85,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 1-½""x19' PVC SDR-26 TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 1-1⁄2""x19' PVC SDR-26 TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-2X19-PVC-SDR-26,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 2""x19' PVC SDR-26",UND,474.58,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 2""x19' PVC SDR-26 TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 2""x19' PVC SDR-26 TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-3X19-PVC-SDR-26,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 3""x19' PVC SDR-26",UND,843.22,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 3""x19' PVC SDR-26 TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 3""x19' PVC SDR-26 TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-4X19-PVC-SDR-26,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 4""x19' PVC SDR-26",UND,1444.92,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 4""x19' PVC SDR-26 TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 4""x19' PVC SDR-26 TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-6X19-PVC-SDR-26,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 6""x19' PVC SDR-26",UND,1733.05,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 6""x19' PVC SDR-26 TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 6""x19' PVC SDR-26 TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-8X19-PVC-SDR-26,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 8""x19' PVC SDR-26",UND,4076.27,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 8""x19' PVC SDR-26 TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 8""x19' PVC SDR-26 TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-1-1-2X19-PVC-SDR-41,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 1-1/2""x19 PVC SDR-41",UND,190.68,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 1-1/2""x19 PVC SDR-41 TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 1-1/2""x19 PVC SDR-41 TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-2X19-PVC-SDR-41,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 2""x19 PVC SDR-41",UND,275.42,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 2""x19 PVC SDR-41 TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 2""x19 PVC SDR-41 TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-3X19-PVC-SDR-41,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 3""x19 PVC SDR-41",UND,504.24,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 3""x19 PVC SDR-41 TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 3""x19 PVC SDR-41 TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-4X19-PVC-SDR-41,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 4""x19 PVC SDR-41",UND,843.22,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 4""x19 PVC SDR-41 TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 4""x19 PVC SDR-41 TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-6X19-PVC-SDR-41,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 6""x19 PVC SDR-41",UND,1733.05,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 6""x19 PVC SDR-41 TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 6""x19 PVC SDR-41 TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-8X19-PVC-SDR-41,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 8""x19 PVC SDR-41",UND,2953.39,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 8""x19 PVC SDR-41 TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 8""x19 PVC SDR-41 TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-1X19-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 1""x19' PVC DRENAJE",UND,162.71,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 1""x19' PVC DRENAJE TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 1""x19' PVC DRENAJE TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-1-1-2X19-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 1-1/2""x19' PVC DRENAJE",UND,177.97,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 1-1/2""x19' PVC DRENAJE TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 1-1/2""x19' PVC DRENAJE TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-2X19-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 2""x19' PVC DRENAJE",UND,233.90,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 2""x19' PVC DRENAJE TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 2""x19' PVC DRENAJE TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-3X19-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 3""x19' PVC DRENAJE",UND,337.29,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 3""x19' PVC DRENAJE TUBERIAS Y PIEZAS PVC DRENAJE #REF! MINIBANNER CON LINK Tubo 3""x19' PVC DRENAJE TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-4X19-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 4""x19' PVC DRENAJE",UND,555.08,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 4""x19' PVC DRENAJE TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 4""x19' PVC DRENAJE TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-6X19-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 6""x19' PVC DRENAJE",UND,1266.95,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 6""x19' PVC DRENAJE TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 6""x19' PVC DRENAJE TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBO-8X19-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Tubo 8""x19' PVC DRENAJE",UND,1906.78,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubo 8""x19' PVC DRENAJE TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tubo 8""x19' PVC DRENAJE TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-CODO-2-X-90-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Codo 2"" x 90 PVC Drenaje",UND,27.12,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Codo 2"" x 90 PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Codo 2"" x 90 PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-CODO-3-X-90-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Codo 3"" x 90 PVC Drenaje",UND,74.58,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Codo 3"" x 90 PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Codo 3"" x 90 PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-CODO-4-X-90-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Codo 4"" x 90 PVC Drenaje",UND,124.58,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Codo 4"" x 90 PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Codo 4"" x 90 PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-CODO-6-X-90-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Codo 6"" x 90 PVC Drenaje",UND,297.46,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Codo 6"" x 90 PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Codo 6"" x 90 PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-CODO-2-X-45-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Codo 2"" x 45 PVC Drenaje",UND,20.34,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Codo 2"" x 45 PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Codo 2"" x 45 PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-CODO-3-X-45-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Codo 3"" x 45 PVC drenaje",UND,47.46,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Codo 3"" x 45 PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Codo 3"" x 45 PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-CODO-4-X-45-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Codo 4"" x 45 PVC Drenaje",UND,74.58,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Codo 4"" x 45 PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Codo 4"" x 45 PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-CODO-6-X-45-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Codo 6"" x 45 PVC Drenaje",UND,246.61,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Codo 6"" x 45 PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Codo 6"" x 45 PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TEE-1-1-2-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Tee 1-1/2"" PVC drenaje",UND,46.61,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tee 1-1/2"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tee 1-1/2"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TEE-2-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Tee 2"" PVC drenaje",UND,72.03,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tee 2"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tee 2"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TEE-3-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Tee 3"" PVC drenaje",UND,182.20,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tee 3"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tee 3"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TEE-4-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Tee 4"" PVC drenaje",UND,296.61,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tee 4"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tee 4"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TEE-6-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Tee 6"" PVC drenaje",UND,427.97,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tee 6"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tee 6"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TEE-3-X-2-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Tee 3"" x 2"" PVC drenaje",UND,131.36,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tee 3"" x 2"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tee 3"" x 2"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TEE-4-X-2-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Tee 4"" x 2"" PVC drenaje",UND,207.63,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tee 4"" x 2"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tee 4"" x 2"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TEE-4-X-3-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Tee 4"" x 3"" PVC drenaje",UND,275.42,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tee 4"" x 3"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tee 4"" x 3"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TEE-6-X-4-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Tee 6"" x 4"" PVC drenaje",UND,694.92,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tee 6"" x 4"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Tee 6"" x 4"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-YEE-2-X-2-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Yee 2"" x 2"" PVC drenaje",UND,72.03,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Yee 2"" x 2"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Yee 2"" x 2"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-YEE-3-X-3-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Yee 3"" x 3"" PVC drenaje",UND,127.12,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Yee 3"" x 3"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Yee 3"" x 3"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-YEE-4-X-4-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Yee 4"" x 4"" PVC Drenaje",UND,288.14,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Yee 4"" x 4"" PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Yee 4"" x 4"" PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-YEE-6-A-6-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Yee 6"" a 6"" PVC Drenaje",UND,763.56,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Yee 6"" a 6"" PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Yee 6"" a 6"" PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-YEE-3-A-2-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Yee 3"" a 2"" PVC Drenaje",UND,188.98,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Yee 3"" a 2"" PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Yee 3"" a 2"" PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-YEE-4-A-2-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Yee 4"" a 2"" PVC Drenaje",UND,173.73,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Yee 4"" a 2"" PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Yee 4"" a 2"" PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-YEE-4-A-3-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Yee 4"" a 3"" PVC Drenaje",UND,202.54,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Yee 4"" a 3"" PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Yee 4"" a 3"" PVC Drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-SIFON-2-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Sifón 2"" PVC drenaje",UND,148.31,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Sifón 2"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Sifon 2"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-SIFON-4-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Sifón 4"" PVC drenaje",UND,610.17,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Sifón 4"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Sifon 4"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-REDUCCION-2-A-1-1-2-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Reducción 2"" a 1-1/2"" PVC drenaje",UND,29.66,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Reducción 2"" a 1-1/2"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Reduccion 2"" a 1-1/2"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-REDUCCION-4-X-2-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Reducción 4"" x 2"" PVC drenaje",UND,55.93,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Reducción 4"" x 2"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Reduccion 4"" x 2"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-REDUCCION-4-X-3-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Reducción 4"" x 3"" PVC drenaje",UND,65.25,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Reducción 4"" x 3"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Reduccion 4"" x 3"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-REDUCCION-6-X-4-PVC-DRENAJE,TUBERIAS Y PIEZAS PVC DRENAJE,"Reducción 6"" x 4"" PVC drenaje",UND,427.12,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Reducción 6"" x 4"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE MINIBANNER CON LINK Reduccion 6"" x 4"" PVC drenaje TUBERIAS Y PIEZAS PVC DRENAJE"
MAT-TUBERIA-FLEXIBLE-POLIETILENO-12MM-PARA-GLP,TUBERIAS POLIETILENO Y PIEZAS BRONCE,Tubería Flexible Polietileno 12mm - PARA GLP,PIE,16.95,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Tubería Flexible Polietileno 12mm - PARA GLP TUBERIAS POLIETILENO Y PIEZAS BRONCE MINIBANNER CON LINK Tuberia Flexible Polietileno 12mm - PARA GLP TUBERIAS POLIETILENO Y PIEZAS BRONCE
MAT-TUBERIA-FLEXIBLE-POLIETILENO-15MM,TUBERIAS POLIETILENO Y PIEZAS BRONCE,Tubería Flexible Polietileno 15mm,PIE,24.58,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Tubería Flexible Polietileno 15mm TUBERIAS POLIETILENO Y PIEZAS BRONCE MINIBANNER CON LINK Tuberia Flexible Polietileno 15mm TUBERIAS POLIETILENO Y PIEZAS BRONCE
